latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,brightness,cluster_label
-11.64136,-47.15342,367.0,0.42,0.38,2025-09-06,1652,N,VIIRS,80,2.0NRT,336.79,69.76,D,367.0,6
-11.64004,-54.54121,352.89,0.4,0.44,2025-09-06,1652,N,VIIRS,60,2.0NRT,310.2,14.37,D,352.89,6
-11.6387,-46.64022,351.66,0.44,0.38,2025-09-06,1652,N,VIIRS,60,2.0NRT,314.93,11.34,D,351.66,10
-11.63852,-47.15788,342.94,0.42,0.38,2025-09-06,1652,N,VIIRS,60,2.0NRT,309.63,69.76,D,342.94,6
-11.59766,-47.73575,345.83,0.4,0.37,2025-09-06,1652,N,VIIRS,60,2.0NRT,310.82,5.87,D,345.83,10
-11.58466,-47.74167,354.41,0.4,0.37,2025-09-06,1652,N,VIIRS,60,2.0NRT,309.06,5.73,D,354.41,6
-11.57773,-47.60991,348.02,0.41,0.37,2025-09-06,1652,N,VIIRS,60,2.0NRT,318.63,4.86,D,348.02,10
-11.57714,-47.6062,343.48,0.41,0.37,2025-09-06,1652,N,VIIRS,60,2.0NRT,311.61,4.86,D,343.48,10
-11.54318,-50.71903,343.21,0.4,0.37,2025-09-06,1652,N,VIIRS,60,2.0NRT,309.58,39.48,D,343.21,6
-11.44405,-42.47109,345.28,0.5,0.49,2025-09-06,1652,N,VIIRS,60,2.0NRT,307.47,12.59,D,345.28,6
-11.43959,-42.47227,343.43,0.5,0.49,2025-09-06,1652,N,VIIRS,60,2.0NRT,301.34,4.22,D,343.43,6
-11.40966,-43.60955,343.5,0.43,0.46,2025-09-06,1652,N,VIIRS,60,2.0NRT,310.32,5.23,D,343.5,6
-11.40928,-43.60928,341.77,0.43,0.46,2025-09-06,1652,N,VIIRS,60,2.0NRT,311.1,7.41,D,341.77,6
-11.40899,-43.60561,353.2,0.43,0.46,2025-09-06,1652,N,VIIRS,60,2.0NRT,311.22,29.55,D,353.2,6
-11.40858,-43.60534,348.93,0.43,0.46,2025-09-06,1652,N,VIIRS,60,2.0NRT,311.23,21.27,D,348.93,6
-11.40832,-43.60165,357.05,0.43,0.46,2025-09-06,1652,N,VIIRS,60,2.0NRT,318.74,29.55,D,357.05,6
-11.40788,-43.6014,355.79,0.43,0.46,2025-09-06,1652,N,VIIRS,60,2.0NRT,318.5,21.27,D,355.79,6
-11.40765,-43.59769,352.03,0.43,0.46,2025-09-06,1652,N,VIIRS,60,2.0NRT,314.92,20.98,D,352.03,6
-11.40718,-43.59745,348.64,0.43,0.46,2025-09-06,1652,N,VIIRS,60,2.0NRT,314.89,14.01,D,348.64,6
-11.40648,-43.59349,342.46,0.43,0.46,2025-09-06,1652,N,VIIRS,60,2.0NRT,310.97,14.01,D,342.46,6
-11.40546,-43.61031,339.8,0.43,0.46,2025-09-06,1652,N,VIIRS,60,2.0NRT,308.64,8.03,D,339.8,10
-11.40508,-43.61003,342.91,0.43,0.46,2025-09-06,1652,N,VIIRS,60,2.0NRT,309.22,7.41,D,342.91,10
-11.40479,-43.60635,347.21,0.43,0.46,2025-09-06,1652,N,VIIRS,60,2.0NRT,312.77,8.97,D,347.21,6
-11.40438,-43.60608,347.43,0.43,0.46,2025-09-06,1652,N,VIIRS,60,2.0NRT,312.63,21.27,D,347.43,6
-11.40392,-43.62666,343.64,0.43,0.46,2025-09-06,1652,N,VIIRS,60,2.0NRT,310.92,5.47,D,343.64,6
-11.40344,-43.59843,345.4,0.43,0.46,2025-09-06,1652,N,VIIRS,60,2.0NRT,315.2,8.02,D,345.4,6
-11.40276,-43.59447,349.33,0.43,0.46,2025-09-06,1652,N,VIIRS,60,2.0NRT,313.73,8.02,D,349.33,6
-11.40227,-43.59423,346.71,0.43,0.46,2025-09-06,1652,N,VIIRS,60,2.0NRT,313.79,14.01,D,346.71,10
-11.40157,-43.56587,338.24,0.43,0.46,2025-09-06,1652,N,VIIRS,60,2.0NRT,309.84,124.84,D,338.24,10
-11.40105,-43.63518,342.86,0.42,0.46,2025-09-06,1652,N,VIIRS,60,2.0NRT,308.42,7.29,D,342.86,6
-11.40039,-43.63129,367.0,0.42,0.46,2025-09-06,1652,N,VIIRS,80,2.0NRT,314.55,21.95,D,367.0,6
-11.39972,-43.62742,355.8,0.43,0.46,2025-09-06,1652,N,VIIRS,60,2.0NRT,316.57,21.95,D,355.8,6
-11.39907,-43.62358,367.0,0.43,0.46,2025-09-06,1652,N,VIIRS,80,2.0NRT,313.9,19.5,D,367.0,6
-11.39805,-43.56679,367.0,0.43,0.46,2025-09-06,1652,N,VIIRS,80,2.0NRT,356.72,139.52,D,367.0,6
-11.39735,-43.56663,367.0,0.43,0.46,2025-09-06,1652,N,VIIRS,80,2.0NRT,349.43,124.84,D,367.0,6
-11.39669,-43.55884,345.0,0.43,0.46,2025-09-06,1652,N,VIIRS,60,2.0NRT,312.82,26.31,D,345.0,6
-11.3962,-43.63209,352.84,0.42,0.46,2025-09-06,1652,N,VIIRS,60,2.0NRT,311.02,21.95,D,352.84,6
-11.39594,-43.55869,344.38,0.43,0.46,2025-09-06,1652,N,VIIRS,60,2.0NRT,313.87,8.78,D,344.38,6
-11.39553,-43.6282,356.9,0.43,0.46,2025-09-06,1652,N,VIIRS,60,2.0NRT,312.35,21.95,D,356.9,6
-11.39523,-43.55472,343.51,0.43,0.46,2025-09-06,1652,N,VIIRS,60,2.0NRT,310.04,8.78,D,343.51,6
-11.39487,-43.62436,347.73,0.43,0.46,2025-09-06,1652,N,VIIRS,60,2.0NRT,307.66,19.5,D,347.73,6
-11.39383,-43.56756,351.06,0.43,0.46,2025-09-06,1652,N,VIIRS,60,2.0NRT,309.68,139.52,D,351.06,10
-11.39179,-43.55563,349.33,0.43,0.46,2025-09-06,1652,N,VIIRS,60,2.0NRT,310.97,26.31,D,349.33,6
-11.38622,-43.54844,344.61,0.43,0.46,2025-09-06,1652,N,VIIRS,60,2.0NRT,311.9,9.33,D,344.61,6
-11.38595,-43.59761,367.0,0.43,0.46,2025-09-06,1652,N,VIIRS,80,2.0NRT,316.32,18.21,D,367.0,6
-11.38553,-43.54446,356.64,0.43,0.46,2025-09-06,1652,N,VIIRS,60,2.0NRT,317.71,20.95,D,356.64,6
-11.38485,-43.54049,342.95,0.43,0.46,2025-09-06,1652,N,VIIRS,60,2.0NRT,308.91,20.95,D,342.95,10
-11.38131,-43.54522,348.35,0.43,0.46,2025-09-06,1652,N,VIIRS,60,2.0NRT,309.92,20.95,D,348.35,6
-11.38063,-43.54125,343.82,0.43,0.46,2025-09-06,1652,N,VIIRS,60,2.0NRT,309.07,20.95,D,343.82,6
-11.37694,-50.72227,345.86,0.4,0.37,2025-09-06,1652,N,VIIRS,60,2.0NRT,308.81,8.21,D,345.86,6
-11.37685,-50.32594,335.81,0.39,0.36,2025-09-06,1652,N,VIIRS,60,2.0NRT,304.74,4.45,D,335.81,6
-11.37641,-43.542,341.29,0.43,0.46,2025-09-06,1652,N,VIIRS,60,2.0NRT,309.69,3.23,D,341.29,6
-11.3764,-50.71861,345.62,0.4,0.37,2025-09-06,1652,N,VIIRS,60,2.0NRT,308.17,8.21,D,345.62,6
-11.37632,-50.32235,354.43,0.39,0.36,2025-09-06,1652,N,VIIRS,60,2.0NRT,316.71,27.33,D,354.43,6
-11.37578,-50.31876,352.31,0.39,0.36,2025-09-06,1652,N,VIIRS,60,2.0NRT,306.28,27.33,D,352.31,6
-11.37471,-50.31158,345.95,0.39,0.36,2025-09-06,1652,N,VIIRS,60,2.0NRT,307.55,6.5,D,345.95,6
-11.37417,-50.30799,367.0,0.39,0.36,2025-09-06,1652,N,VIIRS,80,2.0NRT,319.55,16.18,D,367.0,6
-11.37219,-43.54277,345.29,0.43,0.46,2025-09-06,1652,N,VIIRS,60,2.0NRT,308.7,3.23,D,345.29,6
-11.37082,-50.30851,345.69,0.39,0.36,2025-09-06,1652,N,VIIRS,60,2.0NRT,318.55,7.26,D,345.69,6
-11.37028,-50.30492,341.95,0.39,0.36,2025-09-06,1652,N,VIIRS,60,2.0NRT,316.62,7.26,D,341.95,6
-11.36853,-50.3162,339.65,0.39,0.36,2025-09-06,1652,N,VIIRS,60,2.0NRT,306.09,7.27,D,339.65,6
-11.36807,-43.51884,367.0,0.43,0.46,2025-09-06,1652,N,VIIRS,80,2.0NRT,315.42,18.08,D,367.0,6
-11.36384,-43.5196,345.38,0.43,0.46,2025-09-06,1652,N,VIIRS,60,2.0NRT,309.99,4.96,D,345.38,6
-11.35739,-50.31056,347.59,0.39,0.36,2025-09-06,1652,N,VIIRS,60,2.0NRT,316.66,16.71,D,347.59,6
-11.35171,-50.72204,355.45,0.4,0.37,2025-09-06,1652,N,VIIRS,60,2.0NRT,314.54,13.68,D,355.45,10
-11.33714,-47.3925,346.12,0.41,0.37,2025-09-06,1652,N,VIIRS,60,2.0NRT,312.71,4.27,D,346.12,6
-11.33369,-47.39302,344.81,0.41,0.37,2025-09-06,1652,N,VIIRS,60,2.0NRT,314.37,4.87,D,344.81,10
-11.33025,-47.39354,339.92,0.41,0.37,2025-09-06,1652,N,VIIRS,60,2.0NRT,312.11,4.87,D,339.92,6
-11.32965,-47.38979,342.67,0.41,0.37,2025-09-06,1652,N,VIIRS,60,2.0NRT,309.82,5.07,D,342.67,6
-11.32117,-50.29777,355.79,0.39,0.36,2025-09-06,1652,N,VIIRS,60,2.0NRT,316.73,14.79,D,355.79,10
-11.32063,-50.29419,353.96,0.39,0.36,2025-09-06,1652,N,VIIRS,60,2.0NRT,314.07,22.9,D,353.96,6
-11.31675,-50.29111,354.9,0.39,0.36,2025-09-06,1652,N,VIIRS,60,2.0NRT,321.06,22.9,D,354.9,6
-11.28526,-43.56621,342.91,0.43,0.46,2025-09-06,1652,N,VIIRS,60,2.0NRT,307.13,3.3,D,342.91,6
-11.28158,-46.19482,343.05,0.46,0.39,2025-09-06,1652,N,VIIRS,60,2.0NRT,314.04,5.42,D,343.05,6
-11.27934,-46.2039,348.93,0.46,0.39,2025-09-06,1652,N,VIIRS,60,2.0NRT,314.9,14.01,D,348.93,6
-11.27797,-46.19544,346.49,0.46,0.39,2025-09-06,1652,N,VIIRS,60,2.0NRT,308.69,7.3,D,346.49,10
-11.27155,-46.42802,354.45,0.45,0.39,2025-09-06,1652,N,VIIRS,60,2.0NRT,305.09,22.72,D,354.45,6
-11.27087,-46.42389,352.86,0.45,0.39,2025-09-06,1652,N,VIIRS,60,2.0NRT,318.36,22.72,D,352.86,6
-11.2702,-46.41976,351.36,0.45,0.39,2025-09-06,1652,N,VIIRS,60,2.0NRT,314.24,44.28,D,351.36,6
-11.27001,-46.44103,333.14,0.45,0.39,2025-09-06,1652,N,VIIRS,60,2.0NRT,302.94,1.22,D,333.14,6
-11.26952,-46.41563,355.51,0.45,0.39,2025-09-06,1652,N,VIIRS,60,2.0NRT,312.12,44.28,D,355.51,6
-11.26933,-46.43689,344.01,0.45,0.39,2025-09-06,1652,N,VIIRS,60,2.0NRT,307.73,7.92,D,344.01,10
-11.26884,-46.41149,356.37,0.45,0.39,2025-09-06,1652,N,VIIRS,60,2.0NRT,311.21,17.73,D,356.37,10
-11.26866,-46.43277,355.04,0.45,0.39,2025-09-06,1652,N,VIIRS,60,2.0NRT,309.23,7.92,D,355.04,10
-11.26817,-46.40736,356.92,0.45,0.39,2025-09-06,1652,N,VIIRS,60,2.0NRT,313.73,17.73,D,356.92,6
-11.26798,-46.42866,347.24,0.45,0.39,2025-09-06,1652,N,VIIRS,60,2.0NRT,308.03,22.72,D,347.24,10
-11.26459,-46.40796,344.33,0.45,0.39,2025-09-06,1652,N,VIIRS,60,2.0NRT,313.29,17.73,D,344.33,6
-11.26391,-46.40384,344.74,0.45,0.39,2025-09-06,1652,N,VIIRS,60,2.0NRT,311.42,10.01,D,344.74,6
-11.26115,-51.12128,347.64,0.41,0.37,2025-09-06,1652,N,VIIRS,60,2.0NRT,309.1,12.32,D,347.64,6
-11.26064,-46.45105,338.62,0.45,0.39,2025-09-06,1652,N,VIIRS,60,2.0NRT,301.97,14.19,D,338.62,10
-11.25775,-46.45578,355.06,0.45,0.39,2025-09-06,1652,N,VIIRS,60,2.0NRT,305.78,14.19,D,355.06,10
-11.25773,-51.12179,349.74,0.41,0.37,2025-09-06,1652,N,VIIRS,60,2.0NRT,310.0,12.32,D,349.74,6
-11.25707,-46.45166,349.23,0.45,0.39,2025-09-06,1652,N,VIIRS,60,2.0NRT,305.84,14.19,D,349.23,6
-11.25554,-46.46469,349.27,0.45,0.39,2025-09-06,1652,N,VIIRS,60,2.0NRT,309.57,6.07,D,349.27,6
-11.25486,-46.46054,337.8,0.45,0.39,2025-09-06,1652,N,VIIRS,60,2.0NRT,307.36,6.07,D,337.8,10
-11.2535,-46.45228,339.98,0.45,0.39,2025-09-06,1652,N,VIIRS,60,2.0NRT,293.17,2.57,D,339.98,6
-11.25267,-46.46949,337.76,0.45,0.39,2025-09-06,1652,N,VIIRS,60,2.0NRT,305.15,6.35,D,337.76,6
-11.25012,-46.43178,337.44,0.45,0.39,2025-09-06,1652,N,VIIRS,60,2.0NRT,291.29,3.52,D,337.44,6
-11.2498,-46.47433,333.77,0.45,0.39,2025-09-06,1652,N,VIIRS,60,2.0NRT,301.23,17.38,D,333.77,6
-11.24938,-61.39071,367.0,0.56,0.69,2025-09-06,1652,N,VIIRS,80,2.0NRT,293.52,0.61,D,367.0,6
-11.24912,-46.47021,342.47,0.45,0.39,2025-09-06,1652,N,VIIRS,60,2.0NRT,306.81,17.38,D,342.47,6
-11.24843,-46.46605,351.74,0.45,0.39,2025-09-06,1652,N,VIIRS,60,2.0NRT,308.57,13.32,D,351.74,6
-11.24576,-49.99198,340.66,0.39,0.36,2025-09-06,1652,N,VIIRS,60,2.0NRT,308.71,8.41,D,340.66,6
-11.24557,-46.47092,347.62,0.45,0.39,2025-09-06,1652,N,VIIRS,60,2.0NRT,313.78,17.38,D,347.62,6
-11.24488,-46.46675,355.13,0.45,0.39,2025-09-06,1652,N,VIIRS,60,2.0NRT,310.33,13.32,D,355.13,6
-11.24419,-46.46258,338.67,0.45,0.39,2025-09-06,1652,N,VIIRS,60,2.0NRT,296.84,13.32,D,338.67,10
-11.24387,-46.47108,355.65,0.45,0.39,2025-09-06,1652,N,VIIRS,60,2.0NRT,301.17,28.0,D,355.65,10
-11.2435,-46.45842,330.7,0.45,0.39,2025-09-06,1652,N,VIIRS,60,2.0NRT,294.59,2.02,D,330.7,10
-11.24321,-46.4669,348.73,0.45,0.39,2025-09-06,1652,N,VIIRS,60,2.0NRT,306.78,14.76,D,348.73,6
-11.24254,-46.46274,347.65,0.45,0.39,2025-09-06,1652,N,VIIRS,60,2.0NRT,304.34,14.76,D,347.65,6
-11.24214,-46.4502,336.89,0.45,0.39,2025-09-06,1652,N,VIIRS,60,2.0NRT,298.93,2.98,D,336.89,6
-11.24202,-46.47159,344.73,0.45,0.39,2025-09-06,1652,N,VIIRS,60,2.0NRT,291.93,9.09,D,344.73,6
-11.24188,-46.45858,335.37,0.45,0.39,2025-09-06,1652,N,VIIRS,60,2.0NRT,307.91,3.3,D,335.37,6
-11.24171,-46.22355,344.16,0.46,0.39,2025-09-06,1652,N,VIIRS,60,2.0NRT,308.09,4.02,D,344.16,6
-11.24133,-46.46745,355.06,0.45,0.39,2025-09-06,1652,N,VIIRS,60,2.0NRT,314.64,24.78,D,355.06,6
-11.24121,-46.45444,340.46,0.45,0.39,2025-09-06,1652,N,VIIRS,60,2.0NRT,309.88,3.3,D,340.46,6
-11.24065,-46.46331,350.05,0.45,0.39,2025-09-06,1652,N,VIIRS,60,2.0NRT,308.63,24.78,D,350.05,6
-11.24056,-46.45035,335.67,0.45,0.39,2025-09-06,1652,N,VIIRS,60,2.0NRT,300.97,1.92,D,335.67,6
-11.23996,-46.45918,347.0,0.45,0.39,2025-09-06,1652,N,VIIRS,60,2.0NRT,308.88,5.62,D,347.0,6
-11.23965,-46.46761,354.9,0.45,0.39,2025-09-06,1652,N,VIIRS,60,2.0NRT,305.24,14.76,D,354.9,6
-11.23963,-46.21093,367.0,0.46,0.39,2025-09-06,1652,N,VIIRS,80,2.0NRT,311.12,18.55,D,367.0,6
-11.23928,-46.45506,345.1,0.45,0.39,2025-09-06,1652,N,VIIRS,60,2.0NRT,307.08,5.62,D,345.1,6
-11.23899,-46.46347,341.9,0.45,0.39,2025-09-06,1652,N,VIIRS,60,2.0NRT,307.48,14.76,D,341.9,6
-11.23878,-46.22835,346.11,0.46,0.39,2025-09-06,1652,N,VIIRS,60,2.0NRT,314.3,8.55,D,346.11,6
-11.23833,-46.45934,341.55,0.45,0.39,2025-09-06,1652,N,VIIRS,60,2.0NRT,305.77,3.3,D,341.55,6
-11.2381,-46.22416,347.83,0.46,0.39,2025-09-06,1652,N,VIIRS,60,2.0NRT,314.28,8.55,D,347.83,10
-11.23656,-46.23737,354.75,0.46,0.39,2025-09-06,1652,N,VIIRS,60,2.0NRT,314.83,17.38,D,354.75,6
-11.23586,-46.23315,346.14,0.46,0.39,2025-09-06,1652,N,VIIRS,60,2.0NRT,313.51,17.38,D,346.14,6
-11.22751,-46.18244,355.42,0.46,0.39,2025-09-06,1652,N,VIIRS,60,2.0NRT,313.19,13.86,D,355.42,6
-11.2268,-46.17817,344.53,0.46,0.39,2025-09-06,1652,N,VIIRS,60,2.0NRT,309.8,5.39,D,344.53,10
-11.2247,-55.02234,337.44,0.42,0.45,2025-09-06,1652,N,VIIRS,60,2.0NRT,305.16,5.52,D,337.44,10
-11.22248,-46.17454,349.61,0.46,0.39,2025-09-06,1652,N,VIIRS,60,2.0NRT,312.76,6.84,D,349.61,6
-11.221,-55.02682,344.5,0.42,0.45,2025-09-06,1652,N,VIIRS,60,2.0NRT,304.3,24.72,D,344.5,6
-11.22048,-55.02288,356.92,0.42,0.45,2025-09-06,1652,N,VIIRS,60,2.0NRT,310.46,83.79,D,356.92,6
-11.21997,-55.01896,367.0,0.42,0.45,2025-09-06,1652,N,VIIRS,80,2.0NRT,310.88,83.79,D,367.0,6
-11.21886,-46.17517,346.07,0.46,0.39,2025-09-06,1652,N,VIIRS,60,2.0NRT,313.87,6.84,D,346.07,6
-11.21706,-55.02727,348.63,0.42,0.45,2025-09-06,1652,N,VIIRS,60,2.0NRT,309.65,21.61,D,348.63,6
-11.21679,-55.02739,350.97,0.42,0.45,2025-09-06,1652,N,VIIRS,60,2.0NRT,310.64,24.72,D,350.97,6
-11.21597,-55.01942,367.0,0.42,0.45,2025-09-06,1652,N,VIIRS,80,2.0NRT,312.5,84.79,D,367.0,6
-11.21576,-55.01952,356.62,0.42,0.45,2025-09-06,1652,N,VIIRS,60,2.0NRT,314.61,83.79,D,356.62,6
-11.21285,-55.02783,344.79,0.42,0.45,2025-09-06,1652,N,VIIRS,60,2.0NRT,312.53,21.61,D,344.79,6
-11.21257,-55.02795,345.6,0.42,0.45,2025-09-06,1652,N,VIIRS,60,2.0NRT,312.97,7.01,D,345.6,6
-11.21233,-46.18071,349.46,0.46,0.39,2025-09-06,1652,N,VIIRS,60,2.0NRT,315.68,6.03,D,349.46,6
-11.21231,-55.0239,353.02,0.42,0.45,2025-09-06,1652,N,VIIRS,60,2.0NRT,308.85,84.79,D,353.02,6
-11.21206,-55.02401,354.53,0.42,0.45,2025-09-06,1652,N,VIIRS,60,2.0NRT,309.28,18.98,D,354.53,6
-11.21177,-55.01998,338.94,0.42,0.45,2025-09-06,1652,N,VIIRS,60,2.0NRT,304.75,84.79,D,338.94,6
-11.21155,-55.02008,337.4,0.42,0.45,2025-09-06,1652,N,VIIRS,60,2.0NRT,304.92,18.98,D,337.4,6
-11.20785,-55.02459,336.48,0.42,0.45,2025-09-06,1652,N,VIIRS,60,2.0NRT,310.49,18.98,D,336.48,6
-11.20453,-55.06089,352.66,0.42,0.46,2025-09-06,1652,N,VIIRS,60,2.0NRT,305.53,6.42,D,352.66,10
-11.20399,-55.05694,348.5,0.42,0.46,2025-09-06,1652,N,VIIRS,60,2.0NRT,307.48,12.28,D,348.5,6
-11.18551,-50.02304,357.41,0.39,0.36,2025-09-06,1652,N,VIIRS,60,2.0NRT,318.33,25.48,D,357.41,6
-11.18185,-55.05205,352.25,0.42,0.45,2025-09-06,1652,N,VIIRS,60,2.0NRT,314.23,22.5,D,352.25,10
-11.18164,-50.02001,355.33,0.39,0.36,2025-09-06,1652,N,VIIRS,60,2.0NRT,323.7,25.48,D,355.33,10
-11.18132,-55.04815,344.24,0.42,0.45,2025-09-06,1652,N,VIIRS,60,2.0NRT,309.83,22.5,D,344.24,6
-11.17764,-55.05266,342.9,0.42,0.45,2025-09-06,1652,N,VIIRS,60,2.0NRT,305.74,10.65,D,342.9,6
-11.1656,-59.15817,326.93,0.4,0.6,2025-09-06,1652,N,VIIRS,60,2.0NRT,299.85,4.49,D,326.93,6
-11.16514,-59.15445,367.0,0.4,0.6,2025-09-06,1652,N,VIIRS,80,2.0NRT,302.29,4.49,D,367.0,6
-11.15787,-48.38248,345.67,0.39,0.36,2025-09-06,1652,N,VIIRS,60,2.0NRT,309.56,17.16,D,345.67,6
-11.15731,-48.37893,352.98,0.39,0.36,2025-09-06,1652,N,VIIRS,60,2.0NRT,312.87,17.16,D,352.98,6
-11.15676,-48.37539,367.0,0.39,0.36,2025-09-06,1652,N,VIIRS,80,2.0NRT,312.3,11.73,D,367.0,6
-11.15452,-48.38305,346.01,0.39,0.36,2025-09-06,1652,N,VIIRS,60,2.0NRT,308.06,17.16,D,346.01,6
-11.15341,-48.37593,353.85,0.39,0.36,2025-09-06,1652,N,VIIRS,60,2.0NRT,312.92,11.73,D,353.85,6
-11.15318,-50.03528,367.0,0.39,0.36,2025-09-06,1652,N,VIIRS,80,2.0NRT,312.05,12.86,D,367.0,6
-11.15285,-48.37238,352.87,0.39,0.36,2025-09-06,1652,N,VIIRS,60,2.0NRT,310.71,11.73,D,352.87,6
-11.14727,-48.38065,347.01,0.39,0.36,2025-09-06,1652,N,VIIRS,60,2.0NRT,310.49,4.07,D,347.01,6
-11.14671,-48.3771,354.88,0.39,0.36,2025-09-06,1652,N,VIIRS,60,2.0NRT,311.0,5.19,D,354.88,6
-11.14615,-48.37351,341.03,0.39,0.36,2025-09-06,1652,N,VIIRS,60,2.0NRT,309.95,5.19,D,341.03,6
-11.14336,-48.37767,347.08,0.39,0.36,2025-09-06,1652,N,VIIRS,60,2.0NRT,310.23,6.24,D,347.08,6
-11.1428,-48.37407,349.34,0.39,0.36,2025-09-06,1652,N,VIIRS,60,2.0NRT,310.27,6.24,D,349.34,6
-11.10859,-52.02655,340.83,0.44,0.38,2025-09-06,1652,N,VIIRS,60,2.0NRT,303.46,6.12,D,340.83,6
-11.10801,-52.02256,339.11,0.44,0.38,2025-09-06,1652,N,VIIRS,60,2.0NRT,303.89,15.87,D,339.11,6
-11.09863,-52.0077,349.68,0.44,0.38,2025-09-06,1652,N,VIIRS,60,2.0NRT,308.47,6.71,D,349.68,6
-11.09805,-52.00371,339.64,0.44,0.38,2025-09-06,1652,N,VIIRS,60,2.0NRT,306.26,6.71,D,339.64,6
-11.07392,-41.70116,346.4,0.57,0.52,2025-09-06,1652,N,VIIRS,60,2.0NRT,308.71,7.05,D,346.4,6
-11.07206,-41.69829,340.81,0.57,0.52,2025-09-06,1652,N,VIIRS,60,2.0NRT,307.51,6.01,D,340.81,6
-11.02861,-45.9708,351.4,0.48,0.4,2025-09-06,1652,N,VIIRS,60,2.0NRT,311.82,4.53,D,351.4,6
-11.02791,-45.96652,344.32,0.48,0.4,2025-09-06,1652,N,VIIRS,60,2.0NRT,312.38,4.53,D,344.32,6
-11.0258,-45.95352,341.69,0.48,0.4,2025-09-06,1652,N,VIIRS,60,2.0NRT,310.99,7.0,D,341.69,10
-11.02525,-43.15116,356.71,0.46,0.47,2025-09-06,1652,N,VIIRS,60,2.0NRT,309.99,12.25,D,356.71,6
-11.02449,-43.14692,343.71,0.46,0.47,2025-09-06,1652,N,VIIRS,60,2.0NRT,309.31,12.25,D,343.71,10
-11.02437,-45.94479,348.97,0.48,0.4,2025-09-06,1652,N,VIIRS,60,2.0NRT,310.64,5.97,D,348.97,6
-11.02089,-43.15193,355.12,0.46,0.47,2025-09-06,1652,N,VIIRS,60,2.0NRT,312.16,13.97,D,355.12,6
-11.02,-45.94114,367.0,0.48,0.4,2025-09-06,1652,N,VIIRS,80,2.0NRT,318.51,16.18,D,367.0,6
-11.0186,-45.93258,348.36,0.48,0.4,2025-09-06,1652,N,VIIRS,60,2.0NRT,311.8,10.27,D,348.36,6
-11.01647,-45.91951,349.18,0.48,0.4,2025-09-06,1652,N,VIIRS,60,2.0NRT,314.4,17.62,D,349.18,6
-11.01576,-45.91513,345.17,0.48,0.4,2025-09-06,1652,N,VIIRS,60,2.0NRT,311.53,17.62,D,345.17,6
-11.01563,-45.93752,348.65,0.48,0.4,2025-09-06,1652,N,VIIRS,60,2.0NRT,312.37,10.27,D,348.65,6
-11.01207,-45.91574,351.21,0.48,0.4,2025-09-06,1652,N,VIIRS,60,2.0NRT,317.02,17.62,D,351.21,6
-11.01154,-46.02762,340.01,0.47,0.4,2025-09-06,1652,N,VIIRS,60,2.0NRT,309.26,5.63,D,340.01,6
-11.01082,-46.02322,352.69,0.47,0.4,2025-09-06,1652,N,VIIRS,60,2.0NRT,309.9,5.63,D,352.69,6
-11.00768,-45.91197,345.89,0.48,0.4,2025-09-06,1652,N,VIIRS,60,2.0NRT,312.53,11.32,D,345.89,10
-10.97363,-46.81283,340.13,0.44,0.38,2025-09-06,1652,N,VIIRS,60,2.0NRT,309.72,5.21,D,340.13,10
-10.97348,-46.81314,345.93,0.44,0.38,2025-09-06,1652,N,VIIRS,60,2.0NRT,310.53,9.45,D,345.93,10
-10.97144,-45.96723,346.81,0.48,0.4,2025-09-06,1652,N,VIIRS,60,2.0NRT,312.43,7.8,D,346.81,10
-10.92229,-40.99631,350.78,0.32,0.55,2025-09-06,1652,N,VIIRS,60,2.0NRT,301.32,1.42,D,350.78,10
-10.89417,-51.63673,355.55,0.42,0.38,2025-09-06,1652,N,VIIRS,60,2.0NRT,316.43,17.48,D,355.55,10
-10.88855,-55.7258,367.0,0.46,0.47,2025-09-06,1652,N,VIIRS,80,2.0NRT,307.32,8.63,D,367.0,10
-10.88453,-55.72571,343.23,0.46,0.47,2025-09-06,1652,N,VIIRS,60,2.0NRT,306.5,9.61,D,343.23,10
-10.88417,-55.7265,341.7,0.46,0.47,2025-09-06,1652,N,VIIRS,60,2.0NRT,307.12,4.69,D,341.7,10
-10.87966,-47.30582,344.89,0.42,0.38,2025-09-06,1652,N,VIIRS,60,2.0NRT,311.19,10.58,D,344.89,10
-10.87904,-47.30196,353.65,0.42,0.38,2025-09-06,1652,N,VIIRS,60,2.0NRT,318.45,10.58,D,353.65,10
-10.8719,-47.27954,345.42,0.42,0.38,2025-09-06,1652,N,VIIRS,60,2.0NRT,311.12,6.36,D,345.42,10
-10.87066,-47.27185,351.38,0.42,0.38,2025-09-06,1652,N,VIIRS,60,2.0NRT,311.08,4.35,D,351.38,10
-10.86467,-41.52793,336.97,0.59,0.53,2025-09-06,1652,N,VIIRS,60,2.0NRT,303.71,6.66,D,336.97,10
-10.8526,-42.79191,342.23,0.49,0.49,2025-09-06,1652,N,VIIRS,60,2.0NRT,305.47,8.01,D,342.23,10
-10.80594,-46.02407,338.26,0.48,0.4,2025-09-06,1652,N,VIIRS,60,2.0NRT,306.18,2.07,D,338.26,10
-10.80228,-46.0247,347.39,0.48,0.4,2025-09-06,1652,N,VIIRS,60,2.0NRT,309.23,14.07,D,347.39,9
